市町村コード,都道府県名及び市町村名,NO,施設・場所名,住所,洪水,崖崩、土石流及び地滑,高潮,地震,津波,大規模火災,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
14100,神奈川県横浜市,1003,横浜市立もえぎ野小学校　体育館４,神奈川県横浜市青葉区もえぎ野16,1,,,1,,,,,1,35.54847368,139.5236276,
14100,神奈川県横浜市,1004,横浜市立もえぎ野小学校　校舎６－１,神奈川県横浜市青葉区もえぎ野16,1,1,,1,,,,,1,35.5483602,139.5231341,
14100,神奈川県横浜市,1005,横浜市立もえぎ野小学校　校舎１６,神奈川県横浜市青葉区もえぎ野16,1,1,,1,,,,,1,35.54846495,139.5233272,
14100,神奈川県横浜市,1006,横浜市立もえぎ野小学校　校舎１７,神奈川県横浜市青葉区もえぎ野16,1,1,,1,,,,,1,35.54823799,139.5233111,
14100,神奈川県横浜市,1007,横浜市立荏子田小学校　校舎１,神奈川県横浜市青葉区荏子田3-8-9,1,1,,1,,,,,1,35.57485505,139.5354988,
14100,神奈川県横浜市,1008,横浜市立荏子田小学校　体育館９,神奈川県横浜市青葉区荏子田3-8-9,1,1,,1,,,,,1,35.57500339,139.5356168,
14100,神奈川県横浜市,1009,横浜市立荏子田小学校　校舎２,神奈川県横浜市青葉区荏子田3-8-9,1,1,,1,,,,,1,35.57510375,139.5350643,
14100,神奈川県横浜市,1010,横浜市立荏田西小学校　校舎８－１,神奈川県横浜市青葉区荏田西4-5-1,1,1,,1,,,,,1,35.5476511,139.5492049,
14100,神奈川県横浜市,1011,横浜市立荏田西小学校　校舎１２－１,神奈川県横浜市青葉区荏田西4-5-1,1,1,,1,,,,,1,35.54746342,139.5492907,
14100,神奈川県横浜市,1012,横浜市立荏田西小学校　体育館９,神奈川県横浜市青葉区荏田西4-5-1,1,1,,1,,,,,1,35.54744596,139.5489205,
14100,神奈川県横浜市,1013,横浜市立荏田西小学校　校舎１１,神奈川県横浜市青葉区荏田西4-5-1,1,1,,1,,,,,1,35.54717972,139.548942,
14100,神奈川県横浜市,1014,横浜市立榎が丘小学校　校舎１,神奈川県横浜市青葉区榎が丘29,1,1,,1,,,,,1,35.54194753,139.5100118,
14100,神奈川県横浜市,1015,横浜市立榎が丘小学校　校舎５,神奈川県横浜市青葉区榎が丘29,1,1,,1,,,,,1,35.5417642,139.5098723,
14100,神奈川県横浜市,1016,横浜市立榎が丘小学校　校舎７,神奈川県横浜市青葉区榎が丘29,1,1,,1,,,,,1,35.54207411,139.5102639,
14100,神奈川県横浜市,1017,横浜市立榎が丘小学校　校舎２,神奈川県横浜市青葉区榎が丘29,1,1,,1,,,,,1,35.54222252,139.51028,
14100,神奈川県横浜市,1018,横浜市立榎が丘小学校　体育館８－２,神奈川県横浜市青葉区榎が丘29,1,1,,1,,,,,1,35.54216578,139.5098186,
14100,神奈川県横浜市,1019,横浜市立鴨志田緑小学校　校舎１,神奈川県横浜市青葉区鴨志田町532,1,1,,1,,,,,1,35.56385954,139.5049172,
14100,神奈川県横浜市,1020,横浜市立鴨志田緑小学校　体育館２,神奈川県横浜市青葉区鴨志田町532,1,1,,1,,,,,1,35.56340571,139.5049279,
14100,神奈川県横浜市,1021,横浜市立鴨志田第一小学校　校舎３,神奈川県横浜市青葉区鴨志田町805-6,1,1,,1,,,,,1,35.55708907,139.509542,
14100,神奈川県横浜市,1022,横浜市立鴨志田第一小学校　体育館２,神奈川県横浜市青葉区鴨志田町805-6,1,1,,1,,,,,1,35.55734219,139.5093328,
14100,神奈川県横浜市,1023,横浜市立鴨志田第一小学校　校舎１－１,神奈川県横浜市青葉区鴨志田町805-6,1,1,,1,,,,,1,35.55708907,139.5091826,
14100,神奈川県横浜市,1024,横浜市立桂小学校　校舎１,神奈川県横浜市青葉区桂台1-4,1,1,,1,,,,,1,35.54831208,139.5051418,
14100,神奈川県横浜市,1025,横浜市立桂小学校　体育館４,神奈川県横浜市青葉区桂台1-4,1,1,,1,,,,,1,35.54853904,139.5047662,
14100,神奈川県横浜市,1026,横浜市立恩田小学校　校舎１０,神奈川県横浜市青葉区桂台2-36,1,1,,1,,,,,1,35.55207627,139.4990415,
14100,神奈川県横浜市,1027,横浜市立恩田小学校　体育館２,神奈川県横浜市青葉区桂台2-36,1,1,,1,,,,,1,35.55251271,139.4990576,
14100,神奈川県横浜市,1028,横浜市立恩田小学校　校舎１,神奈川県横浜市青葉区桂台2-36,1,1,,1,,,,,1,35.55227266,139.4996048,
14100,神奈川県横浜市,1029,横浜市立黒須田小学校　体育館４－１,神奈川県横浜市青葉区黒須田34-1,1,,,1,,,,,1,35.56835427,139.5328418,
14100,神奈川県横浜市,1030,横浜市立黒須田小学校　校舎２－１,神奈川県横浜市青葉区黒須田34-1,1,1,,1,,,,,1,35.56800954,139.5329061,
14100,神奈川県横浜市,1031,横浜市立黒須田小学校　校舎１,神奈川県横浜市青葉区黒須田34-1,1,1,,1,,,,,1,35.567691,139.5329437,
14100,神奈川県横浜市,1032,横浜市立黒須田小学校　校舎３－１,神奈川県横浜市青葉区黒須田34-1,1,1,,1,,,,,1,35.56834117,139.5331744,
14100,神奈川県横浜市,1033,横浜市立青葉台小学校　校舎１－１,神奈川県横浜市青葉区桜台47,1,1,,1,,,,,1,35.55084447,139.5098134,
14100,神奈川県横浜市,1034,横浜市立青葉台小学校　校舎１４,神奈川県横浜市青葉区桜台47,1,1,,1,,,,,1,35.55135075,139.5098134,
14100,神奈川県横浜市,1035,横浜市立青葉台小学校　校舎１３－１,神奈川県横浜市青葉区桜台47,1,1,,1,,,,,1,35.55129401,139.5095023,
14100,神奈川県横浜市,1036,横浜市立青葉台小学校　体育館１３－２,神奈川県横浜市青葉区桜台47,1,1,,1,,,,,1,35.55119363,139.5095881,
14100,神奈川県横浜市,1037,横浜市立青葉台小学校　校舎３,神奈川県横浜市青葉区桜台47,1,1,,1,,,,,1,35.55112816,139.5097759,
14100,神奈川県横浜市,1038,横浜市立市ケ尾小学校　体育館２,神奈川県横浜市青葉区市ケ尾町1632-1,1,1,,1,,,,,1,35.55643292,139.5397477,
14100,神奈川県横浜市,1039,横浜市立市ケ尾小学校　校舎１,神奈川県横浜市青葉区市ケ尾町1632-1,1,,,1,,,,,1,35.55606196,139.5399837,
14100,神奈川県横浜市,1040,横浜市立東市ケ尾小学校　体育館４,神奈川県横浜市青葉区市ケ尾町519,1,,,1,,,,,1,35.54338325,139.5459827,
14100,神奈川県横浜市,1041,横浜市立東市ケ尾小学校　校舎１,神奈川県横浜市青葉区市ケ尾町519,1,,,1,,,,,1,35.54315628,139.546444,
14100,神奈川県横浜市,1042,横浜市立山内小学校　校舎２４,神奈川県横浜市青葉区新石川1-20-1,1,1,,1,,,,,1,35.56914091,139.5563859,
14100,神奈川県横浜市,1043,横浜市立山内小学校　校舎１６－１,神奈川県横浜市青葉区新石川1-20-1,1,1,,1,,,,,1,35.56876565,139.5569867,
14100,神奈川県横浜市,1044,横浜市立山内小学校　校舎１４,神奈川県横浜市青葉区新石川1-20-1,1,1,,1,,,,,1,35.56896637,139.5569062,
14100,神奈川県横浜市,1045,横浜市立山内小学校　校舎８,神奈川県横浜市青葉区新石川1-20-1,1,,,1,,,,,1,35.5687482,139.5574266,
14100,神奈川県横浜市,1046,横浜市立山内小学校　体育館１６－２,神奈川県横浜市青葉区新石川1-20-1,1,1,,1,,,,,1,35.56859547,139.5569116,
14100,神奈川県横浜市,1047,横浜市立山内小学校　校舎３６,神奈川県横浜市青葉区新石川1-20-1,1,1,,1,,,,,1,35.56873074,139.5567185,
14100,神奈川県横浜市,1048,横浜市立新石川小学校　体育館２,神奈川県横浜市青葉区新石川3-12-1,1,1,,1,,,,,1,35.57681163,139.5617935,
14100,神奈川県横浜市,1049,横浜市立新石川小学校　校舎１２,神奈川県横浜市青葉区新石川3-12-1,1,1,,1,,,,,1,35.57689453,139.5625392,
14100,神奈川県横浜市,1050,横浜市立新石川小学校　校舎１０,神奈川県横浜市青葉区新石川3-12-1,1,1,,1,,,,,1,35.57675491,139.562169,
14100,神奈川県横浜市,1051,横浜市立新石川小学校　校舎１１,神奈川県横浜市青葉区新石川3-12-1,1,1,,1,,,,,1,35.57658911,139.5624802,
14100,神奈川県横浜市,1052,横浜市立新石川小学校　校舎１３,神奈川県横浜市青葉区新石川3-12-1,1,1,,1,,,,,1,35.57648004,139.5619544,
14100,神奈川県横浜市,1053,横浜市立青葉台中学校　体育館８－３,神奈川県横浜市青葉区青葉台2-25-2,1,1,,1,,1,,,1,35.54715217,139.5146413,
14100,神奈川県横浜市,1054,横浜市立青葉台中学校　校舎１,神奈川県横浜市青葉区青葉台2-25-2,1,,,1,,1,,,1,35.54753626,139.5151241,
14100,神奈川県横浜市,1055,横浜市立青葉台中学校　校舎８－１,神奈川県横浜市青葉区青葉台2-25-2,1,1,,1,,1,,,1,35.54730493,139.5146466,
14100,神奈川県横浜市,1056,横浜市立緑が丘中学校　体育館２,神奈川県横浜市青葉区千草台50-1,1,1,,1,,1,,,1,35.53582385,139.5371315,
14100,神奈川県横浜市,1057,横浜市立緑が丘中学校　校舎１,神奈川県横浜市青葉区千草台50-1,1,,,1,,1,,,1,35.53588497,139.5366058,
14100,神奈川県横浜市,1058,横浜市立鉄小学校　校舎２－１（※洪水は計画規模）,神奈川県横浜市青葉区鉄町427,1,1,,1,,,,,1,35.5623518,139.519527,
14100,神奈川県横浜市,1059,横浜市立鉄小学校　体育館２－２（※洪水は計画規模）,神奈川県横浜市青葉区鉄町427,1,1,,1,,,,,1,35.56220343,139.5194304,
14100,神奈川県横浜市,1060,横浜市立鉄小学校　校舎１（※洪水は計画規模）,神奈川県横浜市青葉区鉄町427,1,1,,1,,,,,1,35.56260927,139.5199454,
14100,神奈川県横浜市,1061,横浜市立鉄小学校　校舎１（３階以上）（※洪水は最大規模）,神奈川県横浜市青葉区鉄町427,1,1,,1,,,,,1,35.5623518,139.519527,
14100,神奈川県横浜市,1062,横浜市立田奈小学校　校舎１,神奈川県横浜市青葉区田奈町51-13,1,1,,1,,,,,1,35.53888682,139.499717,
14100,神奈川県横浜市,1063,横浜市立田奈小学校　体育館１５－３,神奈川県横浜市青葉区田奈町51-13,1,1,,1,,,,,1,35.53901341,139.4997009,
14100,神奈川県横浜市,1064,横浜市立田奈小学校　校舎１５,神奈川県横浜市青葉区田奈町51-13,1,1,,1,,,,,1,35.53914,139.4997546,
14100,神奈川県横浜市,1065,横浜市立田奈小学校　校舎７,神奈川県横浜市青葉区田奈町51-13,1,1,,1,,,,,1,35.53928842,139.5001837,
14100,神奈川県横浜市,1066,横浜市立谷本小学校　校舎１２,神奈川県横浜市青葉区藤が丘1-55-10,1,1,,1,,1,,,1,35.54328652,139.5355247,
14100,神奈川県横浜市,1067,横浜市立谷本小学校　体育館１７,神奈川県横浜市青葉区藤が丘1-55-10,1,,,1,,1,,,1,35.54309883,139.5358948,
14100,神奈川県横浜市,1068,横浜市立谷本小学校　校舎１１,神奈川県横浜市青葉区藤が丘1-55-10,1,1,,1,,1,,,1,35.54314248,139.5348917,
14100,神奈川県横浜市,1069,横浜市立藤が丘小学校　校舎１－１,神奈川県横浜市青葉区藤が丘2-30-3,1,1,,1,,,,,1,35.53914186,139.5262002,
14100,神奈川県横浜市,1070,横浜市立藤が丘小学校　体育館２－２,神奈川県横浜市青葉区藤が丘2-30-3,1,1,,1,,,,,1,35.53946488,139.5258032,
14100,神奈川県横浜市,1071,横浜市立奈良の丘小学校　校舎１,神奈川県横浜市青葉区奈良2-29-1,1,1,,1,,,,,1,35.55160131,139.4867535,
14100,神奈川県横浜市,1072,横浜市立奈良の丘小学校　校舎２－１,神奈川県横浜市青葉区奈良2-29-1,1,1,,1,,,,,1,35.55128271,139.4863833,
14100,神奈川県横浜市,1073,横浜市立奈良の丘小学校　体育館２－２,神奈川県横浜市青葉区奈良2-29-1,1,1,,1,,,,,1,35.55095974,139.4864423,
14100,神奈川県横浜市,1074,横浜市立奈良小学校　体育館５－２,神奈川県横浜市青葉区奈良町1541-2,1,,,1,,,,,1,35.5622332,139.4806296,
14100,神奈川県横浜市,1075,横浜市立奈良小学校　校舎５－１,神奈川県横浜市青葉区奈良町1541-2,1,,,1,,,,,1,35.56240339,139.4805867,
14100,神奈川県横浜市,1076,横浜市立奈良小学校　校舎１２,神奈川県横浜市青葉区奈良町1541-2,1,1,,1,,,,,1,35.56283978,139.481386,
14100,神奈川県横浜市,1077,横浜市立奈良小学校　校舎１,神奈川県横浜市青葉区奈良町1541-2,1,1,,1,,,,,1,35.56277868,139.4808871,
14100,神奈川県横浜市,1078,横浜市立谷本中学校　校舎１,神奈川県横浜市青葉区梅が丘5,1,,,1,,,,,1,35.53724319,139.5221875,
14100,神奈川県横浜市,1079,横浜市立谷本中学校　校舎２－１,神奈川県横浜市青葉区梅が丘5,1,1,,1,,,,,1,35.53707731,139.5227347,
14100,神奈川県横浜市,1080,横浜市立谷本中学校　校舎３－１,神奈川県横浜市青葉区梅が丘5,1,1,,1,,,,,1,35.53722137,139.5227186,
14100,神奈川県横浜市,1081,横浜市立谷本中学校　校舎１２,神奈川県横浜市青葉区梅が丘5,1,1,,1,,,,,1,35.5370293,139.5219139,
14100,神奈川県横浜市,1082,横浜市立谷本中学校　体育館６－２,神奈川県横浜市青葉区梅が丘5,1,1,,1,,,,,1,35.53666698,139.5229224,
14100,神奈川県横浜市,1083,横浜市立谷本中学校　校舎６－１,神奈川県横浜市青葉区梅が丘5,1,1,,1,,,,,1,35.53678921,139.5229278,
14100,神奈川県横浜市,1084,横浜市立美しが丘東小学校　校舎３,神奈川県横浜市青葉区美しが丘2-25,1,1,,1,,,,,1,35.58200836,139.5598933,
14100,神奈川県横浜市,1085,横浜市立美しが丘東小学校　体育館２,神奈川県横浜市青葉区美しが丘2-25,1,1,,1,,,,,1,35.58250571,139.5601293,
14100,神奈川県横浜市,1086,横浜市立美しが丘東小学校　校舎１－１,神奈川県横浜市青葉区美しが丘2-25,1,1,,1,,,,,1,35.58233557,139.5604673,
14100,神奈川県横浜市,1087,横浜市立美しが丘小学校　校舎２,神奈川県横浜市青葉区美しが丘2-29,1,,,1,,,,,1,35.5845665,139.5569384,
14100,神奈川県横浜市,1088,横浜市立美しが丘小学校　校舎１－１,神奈川県横浜市青葉区美しが丘2-29,1,1,,1,,,,,1,35.58436146,139.5566809,
14100,神奈川県横浜市,1089,横浜市立美しが丘小学校　体育館３－１,神奈川県横浜市青葉区美しが丘2-29,1,,,1,,,,,1,35.58409534,139.5567614,
14100,神奈川県横浜市,1090,横浜市立美しが丘中学校　体育館８,神奈川県横浜市青葉区美しが丘3-41-1,1,1,,1,,,,,1,35.58783946,139.5506576,
14100,神奈川県横浜市,1091,横浜市立美しが丘中学校　校舎３,神奈川県横浜市青葉区美しが丘3-41-1,1,,,1,,,,,1,35.58802704,139.5511941,
14100,神奈川県横浜市,1092,横浜市立美しが丘中学校　校舎１,神奈川県横浜市青葉区美しが丘3-41-1,1,1,,1,,,,,1,35.58793107,139.5515052,
14100,神奈川県横浜市,1093,横浜市立元石川小学校　校舎１,神奈川県横浜市青葉区美しが丘4-31-1,1,1,,1,,,,,1,35.58321138,139.5483243,
14100,神奈川県横浜市,1094,横浜市立元石川小学校　校舎８,神奈川県横浜市青葉区美しが丘4-31-1,1,1,,1,,,,,1,35.58299324,139.5489573,
14100,神奈川県横浜市,1095,横浜市立元石川小学校　体育館７－１,神奈川県横浜市青葉区美しが丘4-31-1,1,1,,1,,,,,1,35.58306741,139.5478791,
14100,神奈川県横浜市,1096,横浜市立山内中学校　体育館３０－１,神奈川県横浜市青葉区美しが丘5-4,1,1,,1,,,,,1,35.57657091,139.5525586,
14100,神奈川県横浜市,1097,横浜市立山内中学校　校舎１９,神奈川県横浜市青葉区美しが丘5-4,1,1,,1,,,,,1,35.57705084,139.5524674,
14100,神奈川県横浜市,1098,横浜市立山内中学校　校舎８,神奈川県横浜市青葉区美しが丘5-4,1,1,,1,,,,,1,35.57705521,139.5517057,
14100,神奈川県横浜市,1099,横浜市立山内中学校　校舎１４,神奈川県横浜市青葉区美しが丘5-4,1,1,,1,,,,,1,35.57672361,139.5518291,
14100,神奈川県横浜市,1100,横浜市立美しが丘西小学校　体育館２－１,神奈川県横浜市青葉区美しが丘西2-48-1,1,1,,1,,,,,1,35.59008249,139.534019,
14100,神奈川県横浜市,1101,横浜市立美しが丘西小学校　校舎１－１,神奈川県横浜市青葉区美しが丘西2-48-1,1,1,,1,,,,,1,35.59016101,139.5346681,
14100,神奈川県横浜市,1102,横浜市立岡津小学校　校舎１－２,神奈川県横浜市泉区岡津町2311,1,,,1,,,,,1,35.428274,139.524129,
14100,神奈川県横浜市,1103,横浜市立岡津小学校　校舎５,神奈川県横浜市泉区岡津町2311,1,1,,1,,,,,1,35.427947,139.524419,
14100,神奈川県横浜市,1104,横浜市立岡津小学校　校舎１２－１,神奈川県横浜市泉区岡津町2311,1,,,1,,,,,1,35.428283,139.524622,
14100,神奈川県横浜市,1105,横浜市立岡津小学校　体育館,神奈川県横浜市泉区岡津町2311,1,1,,1,,,,,1,35.428008,139.523887,
14100,神奈川県横浜市,1106,横浜市立上飯田小学校　校舎１,神奈川県横浜市泉区上飯田町1331,1,1,,1,,1,,,1,35.424106,139.480307,
14100,神奈川県横浜市,1107,横浜市立上飯田小学校　校舎３,神奈川県横浜市泉区上飯田町1331,1,1,,1,,1,,,1,35.424324,139.48043,
14100,神奈川県横浜市,1108,横浜市立上飯田小学校　体育館,神奈川県横浜市泉区上飯田町1331,1,1,,1,,1,,,1,35.42387,139.480028,
14100,神奈川県横浜市,1109,横浜市立上飯田中学校　体育館,神奈川県横浜市泉区上飯田町2254,1,1,,1,,,,,1,35.430362,139.482106,
14100,神奈川県横浜市,1110,横浜市立上飯田中学校　校舎１,神奈川県横浜市泉区上飯田町2254,1,1,,1,,,,,1,35.429807,139.481671,
14100,神奈川県横浜市,1111,横浜市立上飯田中学校　校舎１１,神奈川県横浜市泉区上飯田町2254,1,1,,1,,,,,1,35.429968,139.482315,
